;timestamp;Signalname;interpreted_value
3341;69631217742600.0;S-C;n
3342;69633456998800.0;S-C;o
3343;69642997698100.0;S-C;m
3344;69643637880800.0;S-C;n
3345;69646517963800.0;S-C;o
3346;69723878583600.0;S-C;m
3347;69724518919200.0;S-C;n
3348;69725479066400.0;S-C;o
3349;69763059689000.0;S-C;m
3350;69763699877200.0;S-C;n
3351;69764659996600.0;S-C;o
3352;69786999399400.0;S-C;m
3353;69787639767400.0;S-C;n
3354;69788599937000.0;S-C;o
3355;69879641307600.0;S-C;m
3356;69880282004200.0;S-C;n
3357;69881241709200.0;S-C;o
3358;69908223005600.0;S-C;m
3359;69908863447200.0;S-C;n
3360;69909823130800.0;S-C;o
3361;69912002317500.0;S-C;m
3362;69912642534500.0;S-C;n
3363;69913603112200.0;S-C;o
3364;69918963125200.0;S-C;m
3365;69919603045500.0;S-C;n
3366;69920563110200.0;S-C;o
3367;69924422619500.0;S-C;m
3368;69925063327800.0;S-C;n
3369;69926023230900.0;S-C;o
3370;69956642717800.0;S-C;m
3371;69957283520500.0;S-C;n
3372;69958242809200.0;S-C;o
3373;69972183555700.0;S-C;m
3374;69972823627300.0;S-C;n
3375;69973783590000.0;S-C;o
3376;69981363955400.0;S-C;m
3377;69982003787200.0;S-C;n
3378;69982963747400.0;S-C;o
3379;69995583846600.0;S-C;m
3380;69996223823800.0;S-C;n
3381;69997183944500.0;S-C;o
3382;70001164586200.0;S-C;m
3383;70001803976400.0;S-C;n
3384;70002764166200.0;S-C;o
3385;70008303945100.0;S-C;m
3386;70008944490300.0;S-C;n
3387;70009904316600.0;S-C;o
3388;70015744696200.0;S-C;m
3389;70016384048400.0;S-C;n
3390;70017344047200.0;S-C;o
3391;70025644526100.0;S-C;m
3392;70026284384300.0;S-C;n
3393;70027244796800.0;S-C;o
3394;70032424207500.0;S-C;m
3395;70033064575500.0;S-C;n
3396;70034024186000.0;S-C;o
3397;70036984367600.0;S-C;m
3398;70037624477600.0;S-C;n
3399;70038584556900.0;S-C;o
3400;70038724778100.0;S-C;m
3401;70039364567100.0;S-C;n
3402;70040324392000.0;S-C;o
3403;70042984585700.0;S-C;m
3404;70043624457400.0;S-C;n
3405;70044584638700.0;S-C;o
3406;70050544810500.0;S-C;m
3407;70051184934300.0;S-C;n
3408;70052144873000.0;S-C;o
3409;70054024975500.0;S-C;m
3410;70054665302100.0;S-C;n
3411;70055625010400.0;S-C;o
3412;70089125249000.0;S-C;m
3413;70089766083800.0;S-C;n
3414;70090725033300.0;S-C;o
3415;70106585393000.0;S-C;m
3416;70107226628800.0;S-C;n
3417;70108185735900.0;S-C;o
3418;70118105929900.0;S-C;m
3419;70118745792100.0;S-C;n
3420;70120346254800.0;S-C;o
3421;70184227787100.0;S-C;m
3422;70184867151900.0;S-C;n
3423;70185827861800.0;S-C;o
3424;70198087288100.0;S-C;m
3425;70198727617700.0;S-C;n
3426;70199687717400.0;S-C;o
3427;70253828873500.0;S-C;m
3428;70254468878600.0;S-C;n
3429;70255428891200.0;S-C;o
3430;70270568919000.0;S-C;m
3431;70271208744200.0;S-C;n
3432;70272168750600.0;S-C;o
3433;70273388433600.0;S-C;m
3434;70274028853000.0;S-C;n
3435;70274988700700.0;S-C;o
3436;70288869476900.0;S-C;m
3437;70289509365700.0;S-C;n
3438;70290469536600.0;S-C;o
3439;70374670807800.0;S-C;m
3440;70375311192600.0;S-C;n
3441;70376272948000.0;S-C;o
3442;70441751919000.0;S-C;m
3443;70442392066100.0;S-C;n
3444;70443351970600.0;S-C;o
3445;70451592400400.0;S-C;m
3446;70452232363200.0;S-C;n
3447;70453193309500.0;S-C;o
3448;70518433797000.0;S-C;m
3449;70519074209000.0;S-C;n
3450;70520033882300.0;S-C;o
3451;70552654712600.0;S-C;m
3452;70553294535800.0;S-C;n
3453;70554254414100.0;S-C;o
3454;70574674991800.0;S-C;m
3455;70575314418200.0;S-C;n
3456;70576274658600.0;S-C;o
3457;70614035645100.0;S-C;m
3458;70614676137900.0;S-C;n
3459;70615635551000.0;S-C;o
3460;70664437182700.0;S-C;m
3461;70665077285900.0;S-C;n
3462;70666036699800.0;S-C;o
3463;70669716333500.0;S-C;m
3464;70670356069600.0;S-C;n
3465;70671316066900.0;S-C;o
3466;70682977362300.0;S-C;m
3467;70683616615700.0;S-C;n
3468;70684577411800.0;S-C;o
3469;70690897290600.0;S-C;m
3470;70691536917200.0;S-C;n
3471;70694417069800.0;S-C;o
3472;70717117412100.0;S-C;m
3473;70717757573000.0;S-C;n
3474;70718717350200.0;S-C;o
3475;70724767979500.0;S-C;m
3476;70725378568200.0;S-C;n
3477;70726978290700.0;S-C;o
3478;70742797681500.0;S-C;m
3479;70743438400300.0;S-C;n
3480;70744398383000.0;S-C;o
3481;70751617341300.0;S-C;m
3482;70752257533900.0;S-C;n
3483;70753217892500.0;S-C;o
3484;70766078914100.0;S-C;m
3485;70766718303700.0;S-C;n
3486;70767678549800.0;S-C;o
3487;70769918596300.0;S-C;m
3488;70770558223100.0;S-C;n
3489;70771518557000.0;S-C;o
3490;70782879501000.0;S-C;m
3491;70783518887400.0;S-C;n
3492;70784479076300.0;S-C;o
3493;70811739395800.0;S-C;m
3494;70812380257400.0;S-C;n
3495;70813339219300.0;S-C;o
3496;70825598738700.0;S-C;m
3497;70826239969400.0;S-C;n
3498;70827199224900.0;S-C;o
3499;70835919733800.0;S-C;m
3500;70836560000900.0;S-C;n
3501;70837519312600.0;S-C;o
3502;70857580320900.0;S-C;m
3503;70858220483500.0;S-C;n
3504;70859180439200.0;S-C;o
3505;70889621277600.0;S-C;m
3506;70890261476400.0;S-C;n
3507;70891221225300.0;S-C;o
3508;70902701176200.0;S-C;m
3509;70903341438600.0;S-C;n
3510;70907501479900.0;S-C;o
3511;70927101083200.0;S-C;m
3512;70927741011400.0;S-C;n
3513;70947441187800.0;S-C;o
3514;70965041694800.0;S-C;m
3515;70965682989500.0;S-C;n
3516;70966641983100.0;S-C;o
3517;70974822163800.0;S-C;m
3518;70975461720000.0;S-C;n
3519;70976423115600.0;S-C;o
3520;70988743531800.0;S-C;m
3521;70989382248500.0;S-C;n
3522;70990342025000.0;S-C;o
3523;70996121997500.0;S-C;m
3524;70996762365400.0;S-C;n
3525;70997723265200.0;S-C;o
3526;71004942408600.0;S-C;m
3527;71005583787900.0;S-C;n
3528;71006543537500.0;S-C;o
3529;71015023762200.0;S-C;m
3530;71015663708500.0;S-C;n
3531;71016622545400.0;S-C;o
3532;71046884098000.0;S-C;m
3533;71047523865800.0;S-C;n
3534;71048484185200.0;S-C;o
3535;71153805781600.0;S-C;m
3536;71154445318000.0;S-C;n
3537;71155405524000.0;S-C;o
3538;71168686596800.0;S-C;m
3539;71169325853400.0;S-C;n
3540;71170286625200.0;S-C;o
3541;71187166133800.0;S-C;m
3542;71187805749200.0;S-C;n
3543;71188766155400.0;S-C;o
3544;71191386164600.0;S-C;m
3545;71192026132400.0;S-C;n
3546;71192986761800.0;S-C;o
3547;71198346259100.0;S-C;m
3548;71198986927000.0;S-C;n
3549;71199946551300.0;S-C;o
3550;71202726408900.0;S-C;m
3551;71203366845800.0;S-C;n
3552;71204326808700.0;S-C;o
3553;71209446684500.0;S-C;m
3554;71210087562300.0;S-C;n
3555;71211046929900.0;S-C;o
3556;71343249658700.0;S-C;m
3557;71343849835700.0;S-C;o
3558;71359749414700.0;S-C;m
3559;71360391468200.0;S-C;n
3560;71361350716800.0;S-C;o
3561;71376610464800.0;S-C;m
3562;71377251021300.0;S-C;n
3563;71378210591400.0;S-C;o
3564;71382130547000.0;S-C;m
3565;71382770904200.0;S-C;n
3566;71383730455100.0;S-C;o
3567;71396229921800.0;S-C;m
3568;71396870574300.0;S-C;n
3569;71397830851100.0;S-C;o
3570;71447770845800.0;S-C;m
3571;71448411512900.0;S-C;n
3572;71449371628300.0;S-C;o
3573;71455331511100.0;S-C;m
3574;71455972249200.0;S-C;n
3575;71456932222600.0;S-C;o
3576;71460850992000.0;S-C;m
3577;71461492656300.0;S-C;n
3578;71462451686200.0;S-C;o
3579;71473751347400.0;S-C;m
3580;71474391998500.0;S-C;n
3581;71475351584100.0;S-C;o
3582;71479451296500.0;S-C;m
3583;71480092515800.0;S-C;n
3584;71481051852200.0;S-C;o
3585;71482392684200.0;S-C;m
3586;71483031957400.0;S-C;n
3587;71483992752300.0;S-C;o
3588;71488151926200.0;S-C;m
3589;71488792869800.0;S-C;n
3590;71489752666900.0;S-C;o
3591;71523732844300.0;S-C;m
3592;71524373205800.0;S-C;n
3593;71525333026200.0;S-C;o
3594;71530932884100.0;S-C;m
3595;71531572244700.0;S-C;n
3596;71532533127000.0;S-C;o
3597;71533512954600.0;S-C;m
3598;71534152385400.0;S-C;n
3599;71535113242700.0;S-C;o
3600;71543473179400.0;S-C;m
3601;71544113873800.0;S-C;n
3602;71545073714100.0;S-C;o
3603;71546233008300.0;S-C;m
3604;71546873041800.0;S-C;n
3605;71547833227800.0;S-C;o
3606;71557153634900.0;S-C;m
3607;71557793761500.0;S-C;n
3608;71558753274400.0;S-C;o
3609;71561833149400.0;S-C;m
3610;71562473514100.0;S-C;n
3611;71563433455800.0;S-C;o
3612;71580133920500.0;S-C;m
3613;71580773989400.0;S-C;n
3614;71581734246600.0;S-C;o
3615;71585653385200.0;S-C;m
3616;71586294471500.0;S-C;n
3617;71587253630700.0;S-C;o
3618;71598013886600.0;S-C;m
3619;71598654273800.0;S-C;n
3620;71599614413100.0;S-C;o
3621;71609174152900.0;S-C;m
3622;71609814837000.0;S-C;n
3623;71610775092700.0;S-C;o
3624;71621774830200.0;S-C;m
3625;71622414885300.0;S-C;n
3626;71623375121100.0;S-C;o
3627;71642234759000.0;S-C;m
3628;71642875339900.0;S-C;n
3629;71643835303200.0;S-C;o
3630;71646134851900.0;S-C;m
3631;71646775266200.0;S-C;n
3632;71647735178300.0;S-C;o
3633;71654595746200.0;S-C;m
3634;71655234872400.0;S-C;n
3635;71656195943100.0;S-C;o
3636;71665575132500.0;S-C;m
3637;71666215158000.0;S-C;n
3638;71667175838900.0;S-C;o
3639;71672775041100.0;S-C;m
3640;71673415372100.0;S-C;n
3641;71674375942600.0;S-C;o
3642;71683035298600.0;S-C;m
3643;71683675949500.0;S-C;n
3644;71684635954800.0;S-C;o
3645;71691435880900.0;S-C;m
3646;71692076289400.0;S-C;n
3647;71693036538500.0;S-C;o
3648;71717715981400.0;S-C;m
3649;71718356361100.0;S-C;n
3650;71719316363800.0;S-C;o
3651;71725696676500.0;S-C;m
3652;71726336600800.0;S-C;n
3653;71727297150600.0;S-C;o
3654;71769737542800.0;S-C;m
3655;71770377633100.0;S-C;n
3656;71771338028000.0;S-C;o
3657;71778377117000.0;S-C;m
3658;71779018158400.0;S-C;n
3659;71779978005000.0;S-C;o
3660;71800337864000.0;S-C;m
3661;71800978047700.0;S-C;n
3662;71801938218400.0;S-C;o
3663;71819717664100.0;S-C;m
3664;71820358662600.0;S-C;n
3665;71821318258900.0;S-C;o
3666;71834018287800.0;S-C;m
3667;71834658228900.0;S-C;n
3668;71835618304200.0;S-C;o
3669;71844699246100.0;S-C;m
3670;71845338747800.0;S-C;n
3671;71846299200500.0;S-C;o
3672;71853999044400.0;S-C;m
3673;71854640948000.0;S-C;n
3674;71855600971400.0;S-C;o
3675;71856638732900.0;S-C;m
3676;71857280085400.0;S-C;n
3677;71858240971400.0;S-C;o
3678;71863360184500.0;S-C;m
3679;71864000488100.0;S-C;n
3680;71864959803500.0;S-C;o
3681;71866840982600.0;S-C;m
3682;71867479943500.0;S-C;n
3683;71868440552800.0;S-C;o
3684;71886759784100.0;S-C;m
3685;71887400137800.0;S-C;n
3686;71888359992400.0;S-C;o
3687;71892879951100.0;S-C;m
3688;71893519520000.0;S-C;n
3689;71894479968300.0;S-C;o
3690;71903859421600.0;S-C;m
3691;71904500399500.0;S-C;n
3692;71905460281000.0;S-C;o
3693;71908419599900.0;S-C;m
3694;71909059754000.0;S-C;n
3695;71910020480700.0;S-C;o
3696;71914359461900.0;S-C;m
3697;71915001475800.0;S-C;n
3698;71915959747700.0;S-C;o
3699;71917719777600.0;S-C;m
3700;71918359996500.0;S-C;n
3701;71919320159900.0;S-C;o
3702;71924200680200.0;S-C;m
3703;71924840504600.0;S-C;n
3704;71925800788600.0;S-C;o
3705;71926000317300.0;S-C;m
3706;71926640459500.0;S-C;n
3707;71927800748800.0;S-C;o
3708;71945980432400.0;S-C;m
3709;71946620371400.0;S-C;n
3710;71947580385000.0;S-C;o
3711;71963630683500.0;S-C;m
3712;71964261165400.0;S-C;n
3713;71965221009200.0;S-C;o
3714;71968840666400.0;S-C;m
3715;71969481253300.0;S-C;n
3716;71970441497700.0;S-C;o
3717;71979340611300.0;S-C;m
3718;71979980992300.0;S-C;n
3719;71980942233700.0;S-C;o
3720;71991101316300.0;S-C;m
3721;71991741463500.0;S-C;n
3722;71992702567000.0;S-C;o
3723;72019242393300.0;S-C;m
3724;72019882456600.0;S-C;n
3725;72020842457700.0;S-C;o
3726;72031842589600.0;S-C;m
3727;72032482648700.0;S-C;n
3728;72033442591300.0;S-C;o
3729;72057343020800.0;S-C;m
3730;72057983207100.0;S-C;n
3731;72058943029800.0;S-C;o
3732;72073242944600.0;S-C;m
3733;72073882964400.0;S-C;n
3734;72074842892100.0;S-C;o
3735;72083863190800.0;S-C;m
3736;72084503910400.0;S-C;n
3737;72085463198200.0;S-C;o
3738;72101143299100.0;S-C;m
3739;72101783771000.0;S-C;n
3740;72102745007000.0;S-C;o
3741;72181425325700.0;S-C;m
3742;72182065677700.0;S-C;n
3743;72183025370000.0;S-C;o
3744;72185744714800.0;S-C;m
3745;72186385613200.0;S-C;n
3746;72187344885500.0;S-C;o
3747;72194745093800.0;S-C;m
3748;72195384649100.0;S-C;n
3749;72196345032600.0;S-C;o
3750;72202124739800.0;S-C;m
3751;72202764978500.0;S-C;n
3752;72203724987500.0;S-C;o
3753;72214365465900.0;S-C;m
3754;72215006063400.0;S-C;n
3755;72215965544500.0;S-C;o
3756;72227326019100.0;S-C;m
3757;72227965684600.0;S-C;n
3758;72228926036400.0;S-C;o
3759;72237765426500.0;S-C;m
3760;72238406222000.0;S-C;n
3761;72239365507000.0;S-C;o
3762;72246525787300.0;S-C;m
3763;72247165815400.0;S-C;n
3764;72248125687900.0;S-C;o
3765;72255106062200.0;S-C;m
3766;72255746852000.0;S-C;n
3767;72256706735500.0;S-C;o
3768;72267225886500.0;S-C;m
3769;72267866882400.0;S-C;n
3770;72268825920500.0;S-C;o
3771;72276285862000.0;S-C;m
3772;72276926401700.0;S-C;n
3773;72277886115100.0;S-C;o
3774;72284626016000.0;S-C;m
3775;72285266644500.0;S-C;n
3776;72286226539100.0;S-C;o
3777;72298907583300.0;S-C;m
3778;72299546795100.0;S-C;n
3779;72300507312000.0;S-C;o
3780;72314926824600.0;S-C;m
3781;72315566936400.0;S-C;n
3782;72316526911800.0;S-C;o
3783;72327527181200.0;S-C;m
3784;72328167401800.0;S-C;n
3785;72329127242400.0;S-C;o
3786;72346487139900.0;S-C;m
3787;72347127052300.0;S-C;n
3788;72348087544200.0;S-C;o
3789;72388609911900.0;S-C;m
3790;72389249645800.0;S-C;n
3791;72390209716000.0;S-C;o
3792;72397249402800.0;S-C;m
3793;72397889065800.0;S-C;n
3794;72398849312500.0;S-C;o
3795;72403068807600.0;S-C;m
3796;72403709140200.0;S-C;n
3797;72404669003300.0;S-C;o
3798;72433668826700.0;S-C;m
3799;72434309291300.0;S-C;n
3800;72435268876800.0;S-C;o
3801;72436008774700.0;S-C;m
3802;72436649012900.0;S-C;n
3803;72437609909800.0;S-C;o
3804;72446268903200.0;S-C;m
3805;72446909803400.0;S-C;n
3806;72447869181800.0;S-C;o
3807;72452929204300.0;S-C;m
3808;72453569473700.0;S-C;n
3809;72454529031600.0;S-C;o
3810;72486069531600.0;S-C;m
3811;72486710592700.0;S-C;n
3812;72487669860800.0;S-C;o
3813;72494529740000.0;S-C;m
3814;72495170476100.0;S-C;n
3815;72496130254800.0;S-C;o
3816;72535151246300.0;S-C;m
3817;72535790879400.0;S-C;n
3818;72536751006600.0;S-C;o
3819;72573071611600.0;S-C;m
3820;72573712486900.0;S-C;n
3821;72574671421500.0;S-C;o
3822;72590951488600.0;S-C;m
3823;72591591507900.0;S-C;n
3824;72592551396600.0;S-C;o
3825;72604871962400.0;S-C;m
3826;72605512855300.0;S-C;n
3827;72606471807400.0;S-C;o
3828;72614713167100.0;S-C;m
3829;72615352267000.0;S-C;n
3830;72616312082200.0;S-C;o
3831;72622993447000.0;S-C;m
3832;72623632968500.0;S-C;n
3833;72624593029300.0;S-C;o
3834;72644653899400.0;S-C;m
3835;72645293405300.0;S-C;n
3836;72646253472400.0;S-C;o
3837;72657313598300.0;S-C;m
3838;72657953401100.0;S-C;n
3839;72659553475100.0;S-C;o
3840;72665353571600.0;S-C;m
3841;72665992735400.0;S-C;n
3842;72666952980000.0;S-C;o
3843;72757094561000.0;S-C;m
3844;72757734743800.0;S-C;n
3845;72758694650100.0;S-C;o
3846;72771734830500.0;S-C;m
3847;72772374861400.0;S-C;n
3848;72773334786700.0;S-C;o
3849;72791895424900.0;S-C;m
3850;72792215361000.0;S-C;o
3851;72792534947700.0;S-C;n
3852;72794295096000.0;S-C;o
3853;72800775435600.0;S-C;m
3854;72801415930900.0;S-C;n
3855;72802375306400.0;S-C;o
3856;72808215923100.0;S-C;m
3857;72808855568200.0;S-C;n
3858;72809816050600.0;S-C;o
3859;72819255239700.0;S-C;m
3860;72819896015700.0;S-C;n
3861;72820855277800.0;S-C;o
3862;72841216477900.0;S-C;m
3863;72841855703600.0;S-C;n
3864;72842816529900.0;S-C;o
3865;72879917389600.0;S-C;m
3866;72880556220600.0;S-C;n
3867;72881516894000.0;S-C;o
3868;72890956769500.0;S-C;m
3869;72891596209600.0;S-C;n
3870;72892556728000.0;S-C;o
3871;72892656658600.0;S-C;m
3872;72893276986300.0;S-C;n
3873;72894256658100.0;S-C;o
3874;72899717090400.0;S-C;m
3875;72900358176900.0;S-C;n
3876;72901318785700.0;S-C;o
3877;72902838000700.0;S-C;m
3878;72903478271100.0;S-C;n
3879;72904436729700.0;S-C;o
3880;72917177753600.0;S-C;m
3881;72917818284900.0;S-C;n
3882;72918777562600.0;S-C;o
3883;72955638171400.0;S-C;m
3884;72956277761900.0;S-C;n
3885;72957237804900.0;S-C;o
3886;72985999060800.0;S-C;m
3887;72986638069000.0;S-C;n
3888;72987597946100.0;S-C;o
3889;73008078847400.0;S-C;m
3890;73008719444300.0;S-C;n
3891;73009678665100.0;S-C;o
3892;73051340042500.0;S-C;m
3893;73051979758700.0;S-C;n
3894;73052940000700.0;S-C;o
3895;73065139719800.0;S-C;m
3896;73065779236600.0;S-C;n
3897;73066739377900.0;S-C;o
3898;73083680162800.0;S-C;m
3899;73084320158900.0;S-C;n
3900;73085280070300.0;S-C;o
3901;73086440288800.0;S-C;m
3902;73087079948100.0;S-C;n
3903;73088040066700.0;S-C;o
3904;73092860051600.0;S-C;m
3905;73093500274600.0;S-C;n
3906;73094459896800.0;S-C;o
3907;73113100462200.0;S-C;m
3908;73113740460600.0;S-C;n
3909;73115440222300.0;S-C;o
3910;73123490219400.0;S-C;m
3911;73124121173400.0;S-C;n
3912;73125080889800.0;S-C;o
3913;73231482107300.0;S-C;m
3914;73232122992600.0;S-C;n
3915;73233082410600.0;S-C;o
3916;73272942697500.0;S-C;m
3917;73273583332200.0;S-C;n
3918;73274543436000.0;S-C;o
3919;73295923342200.0;S-C;m
3920;73296243734900.0;S-C;o
3921;73296563630200.0;S-C;n
3922;73304684761400.0;S-C;o
3923;73403145834700.0;S-C;m
3924;73403465691500.0;S-C;o
3925;73403785988600.0;S-C;n
3926;73411145807000.0;S-C;o
3927;73938354758100.0;S-C;m
3928;73938994782700.0;S-C;n
3929;73939955708200.0;S-C;o
3930;74004297305800.0;S-C;m
3931;74004937909300.0;S-C;n
3932;74014217386900.0;S-C;o
3933;74158039610200.0;S-C;m
3934;74158359359000.0;S-C;o
3935;74158678640900.0;S-C;n
3936;74171899408000.0;S-C;o
3937;74293461749400.0;S-C;m
3938;74293781132400.0;S-C;o
3939;74294101796600.0;S-C;n
3940;74304021451700.0;S-C;o
3941;74329282483600.0;S-C;m
3942;74329922849200.0;S-C;n
3943;74330882554600.0;S-C;o
3944;74369663132500.0;S-C;m
3945;74370303536400.0;S-C;n
3946;74371263199400.0;S-C;o
3947;74396483204600.0;S-C;m
3948;74397123821800.0;S-C;n
3949;74398083500700.0;S-C;o
3950;74400203863400.0;S-C;m
3951;74400844790000.0;S-C;n
3952;74401803653000.0;S-C;o
3953;74407703914600.0;S-C;m
3954;74408344305000.0;S-C;n
3955;74409304444400.0;S-C;o
3956;74414245383800.0;S-C;m
3957;74414884335500.0;S-C;n
3958;74415843813300.0;S-C;o
3959;74431704202400.0;S-C;m
3960;74432345094000.0;S-C;n
3961;74433304718600.0;S-C;o
3962;74438004877600.0;S-C;m
3963;74438645003200.0;S-C;n
3964;74439604692200.0;S-C;o
3965;74441424592500.0;S-C;m
3966;74442064539000.0;S-C;n
3967;74443024591800.0;S-C;o
3968;74452524963300.0;S-C;m
3969;74453165035400.0;S-C;n
3970;74454124981200.0;S-C;o
3971;74462665396700.0;S-C;m
3972;74463305667100.0;S-C;n
3973;74464265484500.0;S-C;o
3974;74487205280600.0;S-C;m
3975;74487846260100.0;S-C;n
3976;74488805427800.0;S-C;o
3977;74505685308600.0;S-C;m
3978;74506325458600.0;S-C;n
3979;74507285625600.0;S-C;o
3980;74517447787700.0;S-C;m
3981;74518086035000.0;S-C;n
3982;74519046199200.0;S-C;o
3983;74533527463700.0;S-C;m
3984;74534167657700.0;S-C;n
3985;74535125908100.0;S-C;o
3986;74585786817500.0;S-C;m
3987;74586427745200.0;S-C;n
3988;74587387076600.0;S-C;o
3989;74626767598900.0;S-C;m
3990;74627407965400.0;S-C;n
3991;74628368062600.0;S-C;o
3992;74637208288700.0;S-C;m
3993;74637848582400.0;S-C;n
3994;74638808186400.0;S-C;o
3995;74650408503600.0;S-C;m
3996;74651049343400.0;S-C;n
3997;74652008137800.0;S-C;o
3998;74661868335800.0;S-C;m
3999;74662508285400.0;S-C;n
4000;74663469136300.0;S-C;o
4001;74671528582600.0;S-C;m
4002;74672168635400.0;S-C;n
4003;74673128681500.0;S-C;o
4004;74683228797300.0;S-C;m
4005;74683869107900.0;S-C;n
4006;74684829153000.0;S-C;o
4007;74797071997000.0;S-C;m
4008;74797711902900.0;S-C;n
4009;74798671259800.0;S-C;o
4010;74835953373000.0;S-C;m
4011;74836592166000.0;S-C;n
4012;74837553298900.0;S-C;o
4013;74865412106000.0;S-C;m
4014;74866053646700.0;S-C;n
4015;74867012531800.0;S-C;o
4016;74902254226400.0;S-C;m
4017;74902893838400.0;S-C;n
4018;74903853848000.0;S-C;o
4019;74913054359600.0;S-C;m
4020;74913693904800.0;S-C;n
4021;74914653968200.0;S-C;o
4022;74924154693600.0;S-C;m
4023;74924794159600.0;S-C;n
4024;74925754403600.0;S-C;o
4025;74953434546500.0;S-C;m
4026;74954074267700.0;S-C;n
4027;74955034308600.0;S-C;o
4028;74964055683800.0;S-C;m
4029;74964694583800.0;S-C;n
4030;74965655464500.0;S-C;o
4031;75094558122000.0;S-C;m
4032;75095197933400.0;S-C;n
4033;75096157815900.0;S-C;o
4034;75105537247100.0;S-C;m
4035;75106176972600.0;S-C;n
4036;75107137179400.0;S-C;o
4037;75149517749200.0;S-C;m
4038;75150158193900.0;S-C;n
4039;75151117467100.0;S-C;o
4040;75168358707000.0;S-C;m
4041;75168998462800.0;S-C;n
4042;75169958483000.0;S-C;o
4043;75252419025700.0;S-C;m
4044;75253060305500.0;S-C;n
4045;75254019746400.0;S-C;o
4046;75282420107400.0;S-C;m
4047;75282839616900.0;S-C;o
4048;75283060531300.0;S-C;n
4049;75291780589600.0;S-C;o
4050;75318840306300.0;S-C;m
4051;75319160760700.0;S-C;o
4052;75319480454300.0;S-C;n
4053;75325620460600.0;S-C;o
4054;75517764205200.0;S-C;m
4055;75518404571100.0;S-C;n
4056;75519364705100.0;S-C;o
4057;75611427442700.0;S-C;m
4058;75611747619300.0;S-C;o
4059;75612068032100.0;S-C;n
4060;75621987518000.0;S-C;o
4061;75684507621400.0;S-C;m
4062;75684827461000.0;S-C;o
4063;75685147829300.0;S-C;n
4064;75691287611800.0;S-C;o
4065;75952831714600.0;S-C;m
4066;75953472263300.0;S-C;n
4067;75989212092500.0;S-C;o
4068;76085514497500.0;S-C;m
4069;76085834534900.0;S-C;o
4070;76086154136000.0;S-C;n
4071;76095435020400.0;S-C;o
4072;76366339600700.0;S-C;m
4073;76366659873800.0;S-C;o
4074;84099079713000.0;S-C;m
4075;84099718966900.0;S-C;n
4076;84100039320600.0;S-C;o
4077;84119719682800.0;S-C;m
4078;84120360164400.0;S-C;n
4079;84121319799000.0;S-C;o
4080;84212720952500.0;S-C;m
4081;84213040451800.0;S-C;o
4082;84219721151100.0;S-C;m
4083;84220361430900.0;S-C;n
4084;84220680949500.0;S-C;o
4085;86459250915800.0;S-C;m
4086;86459519289700.0;S-C;o
4087;3012151035000.0;S-D;p
4088;8108514595800.0;S-D;q
4089;8119413948500.0;S-D;p
4090;8203434539500.0;S-D;q
4091;8215595337200.0;S-D;p
4092;8266395908700.0;S-D;q
4093;8290075731400.0;S-D;p
4094;8323456539400.0;S-D;q
4095;8386818048200.0;S-D;p
4096;8397077970100.0;S-D;q
4097;8407317705800.0;S-D;p
4098;8408477507800.0;S-D;q
4099;8439198114300.0;S-D;p
4100;11467433128200.0;S-D;q
4101;11479593405100.0;S-D;p
4102;11482434545600.0;S-D;q
4103;11568395508700.0;S-D;p
4104;12809323951300.0;S-D;q
4105;12859565625500.0;S-D;p
4106;12891225936300.0;S-D;q
4107;12900706199000.0;S-D;p
4108;12938587014000.0;S-D;q
4109;12944347763800.0;S-D;p
4110;59097486423900.0;S-D;q
4111;59102146456800.0;S-D;p
4112;59128506154600.0;S-D;q
4113;59153466558200.0;S-D;p
4114;59195046449000.0;S-D;q
4115;59214948256000.0;S-D;p
4116;59983776954200.0;S-D;q
4117;59997377277600.0;S-D;p
4118;60010117502200.0;S-D;q
4119;60013957639100.0;S-D;p
4120;61136673730100.0;S-D;q
4121;61148354143400.0;S-D;p
4122;62279692951800.0;S-D;q
4123;62297293283800.0;S-D;p
4124;62544157916400.0;S-D;q
4125;62549918227400.0;S-D;p
4126;72792215361000.0;S-D;q
4127;72794295096000.0;S-D;p
4128;73296243734900.0;S-D;q
4129;73304684761400.0;S-D;p
4130;73403465691500.0;S-D;q
4131;73411145807000.0;S-D;p
4132;74004297305800.0;S-D;q
4133;74014217386900.0;S-D;p
4134;74158359359000.0;S-D;q
4135;74171899408000.0;S-D;p
4136;74293781132400.0;S-D;q
4137;74304021451700.0;S-D;p
4138;75282839616900.0;S-D;q
4139;75291780589600.0;S-D;p
4140;75319160760700.0;S-D;q
4141;75325620460600.0;S-D;p
4142;75611747619300.0;S-D;q
4143;75621987518000.0;S-D;p
4144;75684827461000.0;S-D;q
4145;75691287611800.0;S-D;p
4146;75952831714600.0;S-D;q
4147;75989212092500.0;S-D;p
4148;76085834534900.0;S-D;q
4149;76095435020400.0;S-D;p
4150;3012151035000.0;S-E;r
4151;3013059438100.0;S-E;s
4152;3044360088900.0;S-E;r
4153;3044679884800.0;S-E;s
4154;3047879972500.0;S-E;r
4155;3048839989300.0;S-E;s
4156;3049939661800.0;S-E;r
4157;3050259557900.0;S-E;s
4158;7760909275800.0;S-E;r
4159;7761869567800.0;S-E;s
4160;8108193356800.0;S-E;r
4161;8119413948500.0;S-E;s
4162;8203114925800.0;S-E;r
